source,target
C00023844,71459520
C00025836,71463990
C00053648,71467134
C00053649,71467135
C00052518,71473686
C00053714,71475290
C00053715,71475291
C00054579,71511240
C00028473,71511309
C00055762,71521859
C00056198,71524358
C00056199,71524359
C00056200,71524360
C00056211,71524360
C00056201,71524361
C00056203,71524363
C00056204,71524364
C00056205,71524365
C00041464,71530059
C00053535,71531543
C00023143,71533522
C00055865,71546259
C00055866,71546260
C00055867,71546261
C00055868,71546262
C00015888,71566774
C00012894,71573444
C00032523,71577598
C00052545,71578718
C00054900,71586808
C00033710,71586956
C00008235,71586977
C00006728,71587076
C00012806,71587142
C00012802,71587143
C00055972,71587170
C00055340,71587192
C00054716,71587306
C00055734,71587511
C00054530,71587512
C00035113,71587868
C00032117,71591732
C00043203,71598393
C00049928,71598538
C00049929,71598539
C00053913,71609288
C00026657,71613610
C00023690,71615990
C00023692,71615991
C00006566,71618826
C00043847,71625127
C00019234,71626927
C00016852,71658353
C00056175,71659627
C00056176,71659628
C00056177,71659765
C00056178,71659766
C00056179,71659767
C00048711,71681134
C00019878,71694409
C00053173,71694479
C00054288,71717738
C00047942,71719801
C00027045,71720002
C00035332,71720628
C00031751,71720642
C00037883,71721987
C00055812,71722009
C00006427,71728343
C00008035,71728350
C00027777,71745004
C00016639,71747763
C00038728,71768074
C00051792,71768191
C00009983,71768965
C00021468,71770218
C00036203,71773169
C00019282,71773959
C00001378,71774817
C00011604,71813353
C00053339,72163175
C00000500,72187670
C00015097,72188933
C00009212,72193635
C00006878,72193639
C00006903,72193647
C00006903,72193651
C00004263,72193663
C00016623,72200118
C00054398,72214112
C00025282,72375881
C00038449,72375881
C00055851,72551457
C00040911,72709988
C00056162,72710644
C00001612,72710660
C00011602,72710725
C00017275,72715787
C00054036,72721516
C00013583,72723223
C00051941,72734301
C00051945,72734302
C00023578,72734303
C00051942,72734306
C00026507,72734310
C00026508,72734311
C00028530,72793050
C00046579,72941763
C00015184,72941809
C00052575,72944463
C00025802,72945082
C00047537,72946050
C00047536,72946784
C00052273,72946996
C00055192,73088077
C00056230,73092639
C00054060,73116248
C00029248,73156980
C00053291,73212250
C00053288,73212252
C00053290,73212253
C00049989,73330746
C00053894,73336232
C00052790,73345949
C00040279,73347201
C00016860,73347283
C00053954,73347575
C00016858,73348800
C00000496,73348839
C00020983,73348840
C00031287,73348891
C00029698,73349184
C00030857,73351440
C00030859,73351440
C00039258,73351913
C00036471,73351981
C00055486,73352644
C00032549,73353446
C00047626,73353540
C00052503,73353540
C00009542,73353540
C00020222,73353608
C00055432,73353724
C00012138,73354911
C00009545,73355037
C00008458,73355595
C00012896,73356469
C00008762,73356683
C00019028,73357140
C00030125,73388214
C00018712,73415875
C00035481,73416321
C00040487,73425893
C00053728,73426228
C00055383,73456709
C00029348,73555482
C00053721,73657324
C00033684,73669456
C00049330,73759973
C00054773,73800026
C00055206,73816843
C00054946,73817575
C00054998,73817713
C00028018,73836480
C00052232,73880640
C00019051,73897315
C00019052,73897316
C00019284,73946815
C00017309,73947004
C00021772,73950880
C00001679,73951955
C00041085,73989113
C00054887,74027046
C00054907,74029657
C00052767,74076299
C00055963,74105489
C00055398,74105530
C00054733,74156855
C00018868,74223810
C00055177,74951786
C00055793,74960805
C00054913,75049188
C00054695,75144794
C00055045,75144797
C00055046,75144798
C00055042,75144799
C00055043,75144800
C00027678,75203511
C00055402,75225104
C00055488,75250012
C00055593,75304360
C00023701,75368722
C00054600,75368790
C00021077,75368817
C00021057,75368818
C00019312,75411906
C00054780,75412553
C00033881,75412555
C00037774,75412558
C00031319,75492722
C00017973,75528770
C00000119,75528781
C00011270,75528883
C00013254,75528886
C00045326,76309270
C00054132,76309919
C00034336,76310212
C00056095,76311369
C00008416,76314388
C00033547,76314443
C00044265,76315048
C00025351,76315750
C00013168,76316064
C00048435,76316422
C00053378,76316561
C00051798,76316632
C00036127,76317961
C00008797,76317993
C00017358,76319166
C00025142,76319464
C00029112,76319466
C00036018,76319628
C00036999,76322839
C00055653,76322845
C00023793,76324777
C00023363,76326826
C00037299,76326829
C00006049,76328881
C00052729,76329808
C00013169,76330670
C00045325,76331093
C00043045,76331806
C00042627,76332505
C00055736,76516796
C00038944,76763789
C00025025,76764017
C00018934,76764360
C00034079,76764361
C00034772,76764466
C00045141,76853098
C00033058,76853576
C00025608,76871801
C00023561,76956260
C00038886,76956696
C00012674,76957229
C00011704,76959295
C00030881,76959985
C00027386,76960010
C00035642,76960408
C00038885,76960591
C00010348,76961608
C00054152,76961652
C00010978,76962992
C00022181,76963859
C00042952,76965480
C00055235,76966075
C00030376,76966091
C00023564,76966159
C00040119,76966580
C00045534,76971208
C00049313,76972114
C00002094,76972338
C00035163,76972524
C00011245,76972652
C00054779,77916057
C00053727,77984633
C00054820,77994099
C00051964,78106529
C00026234,78358440
C00055112,78385284
C00035707,79030909
C00007671,81639461
C00042853,84074597
C00055064,84777014
C00054983,85083221
C00052999,85096717
C00055475,85099466
C00053729,85105861
C00053909,85111137
C00053416,85130969
C00055282,85132500
C00052995,85135542
C00053414,85137751
C00054988,85157952
C00051888,85160723
C00055455,85221650
C00055357,85228592
C00024578,85250444
C00055356,85262147
C00055355,85270241
C00051899,85344433
C00054661,85405750
C00005306,85469293
C00049292,85470810
C00025196,85473463
C00025733,85517875
C00020198,85519538
C00054206,85528914
C00019955,85550320
C00019975,85557854
C00052244,85583910
C00025769,85605318
C00019406,85617813
C00019169,85617815
C00015769,85617939
C00010846,85624171
C00019832,85651607
C00019831,85651609
C00044489,85654132
C00032029,85665167
C00015603,85670360
C00036547,85670528
C00015238,85687787
C00015286,85695041
C00054673,85697557
C00054674,85697559
C00015567,85699751
C00021038,85705095
C00015539,85708339
C00055436,85716035
C00049801,85723418
C00026560,85743767
C00054424,85756567
C00026994,85760249
C00034758,85769123
C00034909,85770110
C00052527,85770511
C00015839,85773613
C00052611,85774348
C00052594,85777815
C00044530,85779428
C00034883,85780829
C00044468,85787329
C00015200,85789494
C00032732,85790593
C00015744,85806015
C00035687,85807832
C00015547,85813329
C00054816,85821358
C00035036,85833204
C00036642,85842550
C00026437,85844455
C00030124,85845705
C00025926,85846862
C00025925,85846863
C00028903,85858368
C00028904,85858373
C00015187,85864561
C00054528,85880791
C00054527,85880794
C00054525,85880799
C00043480,85886960
C00015433,85896575
C00015211,85912242
C00033962,85926407
C00020650,85930794
C00036370,85931281
C00031245,85951330
C00015690,85961818
C00015853,85962939
C00015281,85975989
C00055311,85977017
C00038274,85977339
C00054508,85982833
C00034910,85983619
C00026415,86002753
C00043469,86002886
C00044349,86005045
C00010861,86005725
C00043206,86008063
C00036634,86011308
C00015524,86012751
C00015569,86012752
C00015287,86012755
C00015431,86014448
C00044427,86014459
C00038858,86017483
C00015535,86021565
C00015306,86024947
C00015768,86025299
C00026450,86029253
C00026487,86029253
C00026400,86029255
C00036374,86037371
C00020181,86037532
C00020045,86037535
C00042787,86041301
C00042797,86041304
C00042773,86041306
C00042766,86041310
C00056096,86049451
C00015840,86056178
C00015554,86056215
C00055860,86057835
C00035491,86059964
C00042146,86063753
C00028562,86067737
C00034913,86092268
C00034911,86092269
C00043475,86103922
C00052371,86111114
C00015302,86122044
C00025341,86137270
C00020680,86149111
C00015309,86150014
C00052403,86150909
C00027868,86163608
C00015899,86173655
C00000350,86181572
C00033689,86182261
C00033620,86198082
C00036432,86200330
C00052530,86219227
C00024719,86242003
C00044463,86249531
C00015289,86251456
C00015307,86253215
C00005504,86273046
C00042749,86276121
C00055899,86276174
C00055900,86276175
C00053874,86278342
C00053873,86278344
C00053880,86278364
C00053881,86278365
C00053883,86278367
C00033912,86279731
C00021610,86287600
C00016082,86289347
C00018065,86289437
C00034092,86289489
C00034093,86289490
C00028779,86289934
C00053514,86298571
C00053515,86298572
C00000513,86302487
C00001890,86308142
C00008229,86308872
C00019812,86310291
C00020673,86310826
C00014639,86310828
C00014139,86311034
C00029608,86311066
C00052643,86311108
C00010292,86311183
C00010310,86311185
C00055423,86312584
C00005132,86328068
C00035020,86333769
C00053967,86337936
C00031951,86573576
C00010958,86575555
C00018024,86583338
C00031682,86583367
C00036499,86583420
C00018799,86583456
C00018024,86583457
C00018660,86740929
C00022866,86765388
C00007435,87212466
C00035117,87212999
C00007432,87314906
C00023014,87442067
C00022963,87442183
C00055527,87442356
C00022971,87442439
C00022903,87442572
C00054410,87442579
C00054628,87442809
C00023121,87442981
C00022858,87443185
C00023000,87443186
C00023016,87443238
C00022846,87443276
C00022889,87443296
C00022901,87443299
C00022995,87443362
C00022959,87443526
C00022904,87443612
C00022857,87443679
C00022856,87443700
C00023015,87443722
C00023138,87443926
C00022975,87459865
C00011393,87477157
C00000395,87509629
C00015237,87579315
C00015291,87579595
C00023001,87795540
C00054511,87891521
C00054958,87968835
C00036981,87984599
C00006674,87984599
C00001769,88100948
C00007619,88113319
C00052227,88327763
C00018094,88447499
C00012100,88590525
C00007434,88608602
C00030831,88650532
C00018794,88707813
C00001398,88733505
C00018468,88738762
C00001384,88747248
C00001358,88747398
C00044711,89382237
C00000138,89555459
C00027514,89688344
C00017796,89787647
C00033234,89856897
C00049636,90353168
C00054504,90412196
C00010542,90442131
C00006425,90467877
C00017102,90470157
C00034095,90470164
C00020636,90470263
C00055747,90470517
C00011493,90470726
C00052487,90470745
C00016994,90470826
C00022619,90470855
C00011536,90471514
C00010305,90471569
C00034438,90471580
C00053347,90471631
C00033880,90472238
C00053895,90472454
C00012026,90472487
C00037873,90472536
C00011901,90472543
C00006466,90472563
C00010987,90472998
C00054247,90473021
C00040553,90473033
C00034603,90473043
C00025817,90473329
C00054360,90473423
C00024117,90473508
C00012356,90473733
C00000585,90473890
C00012533,90473943
C00013240,90474100
C00021499,90474163
C00012526,90474186
C00013229,90474398
C00013205,90474399
C00011762,90474719
C00011917,90474811
C00017508,90475017
C00011947,90475018
C00029187,90475117
C00015750,90475437
C00008159,90475543
C00021538,90475599
C00013204,90475612
C00020083,90475651
C00020056,90475681
C00020101,90475811
C00033720,90475817
C00011937,90475869
C00012134,90475906
C00012271,90475911
C00021930,90476227
C00011567,90476556
C00000146,90476648
C00035695,90477020
C00008415,90477819
C00018589,90478227
C00055770,90478782
C00001650,90479327
C00002205,90489698
C00008549,90646612
C00051856,90657121
C00005290,90657201
C00007400,90657213
C00052777,90657347
C00005683,90657483
C00014012,90657678
C00006010,90657756
C00051859,90657949
C00051990,90657950
C00000840,90658047
C00001375,90658308
C00011966,90658542
C00014011,90658886
C00007594,90658959
C00051868,90658977
C00007340,90658987
C00023586,90659015
C00005679,90659102
C00051931,90659107
C00005287,90659152
C00022896,90662734
C00015820,90667793
C00054728,90677199
C00037901,90682210
C00041690,90683388
C00019027,90695012
C00055335,90703276
C00019277,90736295
C00019276,90830474
C00006150,90871502
C00034663,90929867
C00019619,90976093
C00048296,90994262
C00055981,91002462
C00029322,91047195
C00015590,91069813
C00054399,91157026
C00019713,91161633
C00036024,91163854
C00008281,91196552
C00034396,91212489
C00048294,91222898
C00019013,91256347
C00055446,91264076
C00035947,91309592
C00054401,91355642
C00031321,91365537
C00015432,91386502
C00004370,91402519
C00052515,91489176
C00030652,91516665
C00015284,91542987
C00014124,91600795
C00001641,91617738
C00032799,91617917
C00032743,91618002
C00053882,91618087
C00019734,91665875
C00013668,91666353
C00053159,91691738
C00050265,91698329
C00011932,91700484
C00034590,91710264
C00036992,91715050
C00054328,91715794
C00011436,91716782
C00035688,91721066
C00035689,91721121
C00048434,91723653
C00055161,91724200
C00055517,91727291
C00012742,91730038
C00020157,91734838
C00027425,91741485
C00035132,91746479
C00053846,91746511
C00055975,91746582
C00029916,91746676
C00026173,91746992
C00017318,91747199
C00036272,91747210
C00054947,91747476
C00021982,91747479
C00029349,91747524
C00040775,91747950
C00026162,91748014
C00051884,91748140
C00055754,91748756
C00026347,91749530
C00021824,91749831
C00035538,91750007
C00035541,91750010
C00021423,91750031
C00021305,91750065
C00012818,91750135
C00036797,91750164
C00021581,91750202
C00054704,91750390
C00010844,91751362
C00037811,91752532
C00026269,91752878
C00010877,91753261
C00040747,91753440
C00010845,91753637
C00000160,91753646
C00054608,91753952
C00017012,91800184
C00055438,91808874
C00012650,91809638
C00052021,91819750
C00052424,91819862
C00051960,91819915
C00052003,91820473
C00052257,91820479
C00023069,91820484
C00052022,91820590
C00055657,91825567
C00052387,91825603
C00029810,91826818
C00033495,91827019
C00036684,91827066
C00045779,91827183
C00046666,91827210
C00001146,91860523
C00001147,91860523
C00022920,91864513
C00011652,91865027
C00050388,91871146
C00026138,91884708
C00027225,91884708
C00035328,91884715
C00019377,91884812
C00023255,91884829
C00050191,91884878
C00006514,91884905
C00055846,91884957
C00005614,91884986
C00040931,91885026
C00033283,91885040
C00048047,91885099
C00029597,91885198
C00036963,91885224
C00047837,91885237
C00051948,91885968
C00054190,91886690
C00024581,91895274
C00027112,91895284
C00027502,91895285
C00025116,91895295
C00025107,91895297
C00033258,91895359
C00054853,91895362
C00045272,91895363
C00047867,91895372
C00048366,91895372
C00034553,91895373
C00013554,91895408
C00048316,91895416
C00034037,91895419
C00029490,91895430
C00014085,91895464
C00031646,91895465
C00042725,91895471
C00033876,91895489
C00035763,91973812
C00054142,91982732
C00056102,91993397
C00033503,92000846
C00010815,92003391
C00035675,92004023
C00054039,92012255
C00056082,92016157
C00009708,92021067
C00033798,92024077
C00033802,92024078
C00039215,92029063
C00003715,92029156
C00032065,92029590
C00054570,92029625
C00054571,92029625
C00044722,92033568
C00044719,92033569
C00035439,92033682
C00023974,92035057
C00011369,92040889
C00034729,92042444
C00023575,92042753
C00018452,92042759
C00042653,92042861
C00025130,92043404
C00054149,92043985
C00051982,92045132
C00017908,92136272
C00026429,92139158
C00016775,92142345
C00011492,92143153
C00002134,92143159
C00024626,92143166
C00011042,92143191
C00001804,92144425
C00002819,92144430
C00017637,92144464
C00011488,92144711
C00011494,92145671
C00052050,92147291
C00028684,92149270
C00018017,92150050
C00024713,92153432
C00024748,92153432
C00011261,92160942
C00000834,92162778
C00035042,92168377
C00031489,92168735
C00009548,92169662
C00008234,92171764
C00011411,92173560
C00018580,92177215
C00008246,92178680
C00008130,92179009
C00016764,92209199
C00017126,92209215
C00019352,92209390
C00007445,92209423
C00033561,92209640
C00026727,92211222
C00026728,92211223
C00002400,92212909
C00003019,92212918
C00019350,92221117
C00047246,92225732
C00018717,92241990
C00000313,92245628
C00048248,92256190
C00002196,92257831
C00008237,92258068
C00019918,92261439
C00010312,92261514
C00006516,92265909
C00009579,92266084
C00018395,92267264
C00040074,92268489
