Echinopsis candicans	176271
Echinopsis cinnabarina	432481
Echinopsis pentlandii	153873
Echinopsis spachiana	1574108
Echinosophora koreensis	228658
Echinosophora koreensis Nakai	
Echinospartum horridum	238419
Echinospartum lusitanicum	
Echites hirsuta	
Echium auberianum	113426
Echium boissieri	2650420
Echium gentianoides	173991
Echium giganteum	113433
Echium glomeratum	2650422
Echium horridum	113436
Echium italicum	113438
Echium lusitanicum	113440
Echium lycopsis	
Echium pitardii	113445
Echium plantagineum	113446
Echium rauwolfii	1980592
Echium sabulicola	113448
Echium setosum	2650424
Echium strictum	113450
Echium vulgare	34253
Ecklonia arborea	1849970
Ecklonia cava	105407
Ecklonia cava subsp. stolonifera	2748384
Ecklonia maxima	428677
Ecklonia stolonifera OKAMURA	
Eclipta alba	2448053
Eclipta prostrata	53719
Ecteinascidia thurstoni	1841246
Ecteinascidia turbinata	284476
Ectocarpus fasciculatus	43935
Ectocarpus siliculosus	2880
Edenia gomezpompae	461172
Edenia sp.	2744137
Edgeworthia chrysantha	142181
Edulisin III	
Egeria densa	55453
Egletes viscosa	886975
Ehrendorferia chrysantha	54420
Ehretia buxifolia	
Ehretia microphylla Lamk.(Carmosa retusa(Vahl.)Masam.)	
Eirmocephala megaphylla	
Eisenia bicyclis	6395
Ekebergia capensis	124949
Ekebergia pterophylla	992690
Elaeagnus angustifolia	36777
Elaeagnus bockii	193514
Elaeagnus commutata	573509
Elaeagnus montana	
Elaeagnus multiflora	99570
Elaeagnus pungens	693372
Elaeis guineensis	51953
Elaeocarpus archboldianus	
Elaeocarpus densiflorus	
Elaeocarpus dolichostylus	2501685
Elaeocarpus fuscoides	
Elaeocarpus ganitrus	2508994
Elaeocarpus grandiflorus	1605858
Elaeocarpus grandis	29815
Elaeocarpus habbemensis	
Elaeocarpus kaniensis	
Elaeocarpus mastersii	1526293
Elaeocarpus polydactylus	1605869
Elaeocarpus sphaericus	112811
Elaeocarpus sphaericus Schl.	
Elaeodendron balae	
Elaeodendron balae KOSTERM.	
Elaeodendron glauca	
Elaeodendron sp.	
Elaphoglossum piloselloides	264351
Elastostema sinuata	
Elateriospermum tapos	212299
Elattostachys apetala	556960
Eldana saccharina	236776
Electranthera mutica	159672
Elegia capensis	311273
Elegia cuspidata	98897
Elegia deusta	311262
Elegia hookeriana	311264
Elegia parviflora	
Elegia persistens	311290
Elegia spp.	
Eleocharis acuta	110279
Eleocharis coloradensis	
Elephanthus nudatus	
Elephantopus angustifolius	
Elephantopus carolianus	
Elephantopus carolinianus	434651
Elephantopus elatus	434652
Elephantopus hirtiflorus	
Elephantopus molis	
Elephantopus mollis	318057
Elephantopus nudatus	434653
Elephantopus scaber	396369
Elephantorrhiza goetzei	992692
Elephas maximus	9783
Elettaria cardamomum	105181
Eleusine coracana	4511
Eleusine spp.	
Eleutherine americana MERR.et HEYNE	
Eleutherine bulbosa	1210469
Eleutherobia sp.	
Eleutherococcus brachypus	2291122
Eleutherococcus divaricatus	230593
Eleutherococcus divaricatus var. albeofructus	
Eleutherococcus divaricatus var. chiisanensis	96666
Eleutherococcus giraldii	265763
Eleutherococcus gracilistylus	265764
Eleutherococcus henryi	2708237
Eleutherococcus japonicus	265765
Eleutherococcus koreanus	96667
Eleutherococcus obovatus	
Eleutherococcus senticosus	82096
Eleutherococcus senticosus Rupr.and Maxim.	
Eleutherococcus sessiliflorus	105886
Eleutherococcus setchuenensis	257408
Eleutherococcus sieboldianus	257409
Eleutherococcus trifoliatus	46385
Ellisella robusta	
Ellisella sp.	
Ellisiophyllum pinnatum (Wall.ex.Benth.)	
Elmerina caryae	1211726
Elodea canadensis	100364
Elsholtzia bodinieri	1874228
Elsholtzia ciliata	662901
Elsholtzia densa	587661
Elsholtzia nipponica	
Elsholtzia oldhamii	
Elsholtzia rugulosa Hemsl.	
Elsholtzia stauntonii	41226
Elsinoe annonae	1978785
Elsinoe bidentis	1125794
Elsinoe menthae	1978814
Elsinoe perseae	881653
Elsinoe rhois	1978824
Elvira biflora	
Elymus spp.	
Elysia ornata	305967
Elysia rufescens	380559
Elytropappus rhinocerotis	
Embelia parviflora	1341708
Embelia ribes	459629
Embelia ribes Burm.	
Embelia schimperi	2595069
Embreea rodigasiana	125114
Emericella aurantio-brunnea	
Emericella cinnabarina	
Emericella dentata	41741
Emericella foreolata	
Emericella fruticulosa IFO30841	
Emericella furticulosa	
Emericella nidulans var.acristata	
Emericella nidulans var.lata	
Emericella varicolor	
Emericellopsis donezkii HKI 0059	
Emericellopsis microspora strain 333	
Emericellopsis salmosynnemata	118885
Emericellopsis sp. BAUA8289	
Emericellopsis terricola	45280
Emilia coccinea	189213
Emilia sonchifolia	415160
Emiliania huxleyi	2903
Eminium spiculatum	227250
Emmenospermum alphitonioides	
Emmotum nitens	159388
Empedobacter haloabium nov. sp. ATCC 31962	
Empetrum nigrum	191066
Enantia chlorantha	
Enantia chlorantha Oliver	
Enantia polycarpa	
Enarthrocarpus strangulatus	2816455
Encelia actoni	372413
Encelia californica	183026
Encelia densifolia	372419
Encelia farinosa	191181
Encelia farinosa Gray.	
Encelia spp.	
Encelia stenophylla	
Encelia ventuorum	
Encelia virginensis	372415
Enceliopsis nudicaulis	372428
Encephalartos spp.	
Encyclia fragrans	
Endarachne binghamiae	698476
Endiandra jonesii	
Endiandra xanthocarpa	2762688
Endicheria aff.	
Endoconidiophora coerulescens	1580845
Endodesmia calophylloides	279256
Endospermum chinense	1507415
Endospermum medullosum	1085429
Endospermum sp.	
Endostemon obtusifolius	204114
Engelhardia colebrookiana	
Engelhardia roxburghiana	139932
Engelhardtia chrysolepis	
Engelhardtia formosana	
Engleromyces goetzii	
Enhalus acoroides	55455
Enhydra anagallis	
Enhydra fluctuans	
Enicostemma axillare	
Enicostemma hyssopifolium	
Enkianthus campanulatus	13508
Enkianthus cernuus	1157099
Enkianthus cernuus var. matsudae	
Enkianthus nudipes	1157100
Enkianthus perulatus	941566
Enkianthus sikokianus	1157098
Enkleia siamensis	142184
Ensete ventricosum	4639
Entada phaseoloides	489316
Entada pursaetha	148696
Entada scandens	
Entandrophragma angolense	587577
Entandrophragma candolei	
Entandrophragma cyclindricum	
Entandrophragma cylindricum	179994
Entandrophragma delevoyi	
Entandrophragma spicata	
Entandrophragma utile	587578
Entero- bacter cloacae JM22	
Enterobacter agglomerans PB-6042	
Enterococcus faecalis	1351
Enterococcus mundtii	53346
Entocybe haastii	1175990
Entoleuca mammata	97380
Entonaema cinnabarinum	292722
Entonaema splendens	1738101
Eomecon chionantha	72185
Eopleuria simplicissima	
Epacris alpina	1743184
Epacris gunnii	281832
Epacris impressa	64689
Epacris pauciflora	1247234
Epaltes brasiliensis	
Epaltes gariepina	1548596
Epehdra sinica	
Eperua falcata	162769
Ephedar aphylla	
Ephedra alata	302006
Ephedra altissima	3391
Ephedra antisyphylitica	
Ephedra aphylla	191304
Ephedra campylopoda	302009
Ephedra ciliata SAM.	
Ephedra distachya	3389
Ephedra distachya subsp. helvetica	288835
Ephedra equisetina	173280
Ephedra equisetina Bge.	
Ephedra foeminea ssp. foliata	
Ephedra gerardiana	42328
Ephedra intermedia	173278
Ephedra likiangensis	257426
Ephedra lomatolepis	191309
Ephedra major	34344
Ephedra minuta var.dioeca	
Ephedra monosperma	173276
Ephedra pachyclada	289842
Ephedra pachyclada Boiss	
Ephedra pachyclada ssp.sinaica	
Ephedra procera var.chrysocarpa.	
Ephedra przewalskii	257425
Ephedra saxatilis	45091
Ephedra sinca	
Ephedra sinica	33152
Ephedra sinica Stapf.(E.flava Porter Smith).	
Ephedra sp.	41991
Ephedra spp.	
Ephedra transitoria	288824
Ephedra vulgaris	
Ephemerantha comata	
Ephemerantha fimbriata	
Ephemerantha fimbriata (BL.) P.F.HUNT et SUMMERH	
Ephemerantha lonchophylla	
Ephemerantha lonchophylla HOOK.f. P.F.HUNT et SUMMERH	
Ephemerantha lonchophylla HOOK.f.P.F.HUNT et SUMMERH	
Epicauta gorhami	1454225
Epichloe amarillans E57	1037526
Epichloe amarillans E722	
Epichloe aotearoae	170559
Epichloe brachyelytri E4804	1036762
Epichloe bromicola	79588
Epichloe canadensis e4814	
Epichloe canadensis e4815	
Epichloe clarkii	47802
Epichloe coenophiala	5047
Epichloe coenophiala e19	
Epichloe coenophiala e4163	
Epichloe coenophiala e4309	
Epichloe elymi	55200
Epichloe festucae	35717
Epichloe festucae E2368	696363
Epichloe festucae Fg1	
Epichloe festucae Fl1	877507
Epichloe festucae var. lolii	73839
Epichloe gansuensis	447254
Epichloe glyceriae E2772	
Epichloe inebrians e818	
Epichloe mollis	1344556
Epichloe occultans	137479
Epichloe siegelii	163304
Epichloe tembladerae	71991
Epichloe typhina	5113
Epichloe uncinata	5050
Epichloe uncinata e167	
Epicholoe festucae	
Epicoccum nigrum	105696
Epicoccum nigrum 751-5	
Epicoccum sp.	1859956
Epicoccum spp.	
Epidendrum rigidum	426896
Epidermophyton floccosum 8051	
Epigaea asiatica	764530
Epilobium dodona	
Epilobium dodonaei	33136
Epilobium hirsutum	210355
Epilobium spp.	
Epimedium acuminatum	253612
Epimedium brevicornu	253618
Epimedium cremeum	
Epimedium davidii	253605
Epimedium diphyllum	253601
Epimedium dolichostemen	
Epimedium fargesii	402155
Epimedium franchetii	253603
Epimedium grandiflorum	244027
Epimedium grandiflorum var. grandiflorum	
Epimedium grandiflorum var. thunbergianum	1925544
Epimedium koreanum	63351
Epimedium leishanense	1175245
Epimedium leptorrhizum	253609
Epimedium mecranthum	
Epimedium membranaceum	402159
Epimedium myrianthum	402161
Epimedium pauciflorum	253617
Epimedium pubescens	153729
Epimedium saggitatum	
Epimedium sagittatum	253616
Epimedium sempervirens	253615
Epimedium sp. Guo 0460	589479
Epimedium spp.	
Epimedium stellatum	
Epimedium sutchuenense	471948
Epimedium wanshanense	
Epimedium wushanense	253611
Epimedium zhushanense	589477
Epinetrum villosum	
Epinetrum villosum (Exell.) Troupin	
Epipactis atrorubens	492483
Epipactis helleborine	28472
Epipactis palustris	210730
Epipedobates tricolor	92736
Epipedobates tricolr	
Epipolasis kushimotoensis	
Epipolasis sp.	
Episcia spp.	
Equisetum arvense	3258
Equisetum fluviatile	231680
Equisetum hoemale	
Equisetum hyemale	3262
Equisetum laevigatum	223814
Equisetum palustre	113538
Equisetum pratense	231681
Equisetum ramosissimum	195849
Equisetum ramosissimum subsp. debile	232203
Equisetum ramosissum	
Equisetum silvaticum	
Equisetum spp.	
Equisetum sylvaticum	231679
Equisetum telmateja	
Equsetum arvense	
Eranthemum pulchellum	34262
Eranthis cilicica	1765017
Eranthis hyemalis	37492
Eranthis pinnatifida	202957
Eremanthus arboreus	1569390
Eremanthus bicolor	
Eremanthus elaeagnus	1569397
Eremanthus goyazensis	1569398
Eremanthus incanus	1569399
Eremocitrus spp.	
Eremophila alternifolia	2652475
Eremophila drummondii	2652523
Eremophila duttonii	2652524
Eremophila exilifolia	2652527
Eremophila foliosissima	2652534
Eremophila fraseri	2652535
Eremophila freelingii	2652537
Eremophila georgei	2652539
Eremophila glutinosa	2652544
Eremophila latrobei	2528945
Eremophila longifolia	2528947
Eremophila maculata subsp. brevifolia	2528933
Eremophila miniata	2652574
Eremophila mitchelli	
Eremophila neglecta	2652578
Eremophila racemosissima	
Eremophila rotundifolia	378414
Eremophila spp.	
Eremophila sturtii	2315346
Eremophila virgata	
Eremosphaera viridis	163307
Eria carinata	2058685
Eria confusa	
Eria flava	
Eribotrya japonica	
Erica arborea	270431
Erica australis	13510
Erica carnea	185769
Erica ciliaris	643570
Erica cinerea	270432
Erica cinerea rose	
Erica multiflora	270440
Erica regia	985571
Erica spp.	
Erica umbellata	1643853
Erica vagans	270446
Erica verticillata	1830100
Ericameria diffusa	
Ericameria linearifolia	217968
Ericameria nauseosa	71039
Ericameria paniculata	217591
Ericostemma litorale	
Erigeron annuus	91248
Erigeron breviscapus	244311
Erigeron canadensis	72917
Erigeron khorassanicus	
Erigeron philadelphicus	72930
Erigeron spp.	
Erigeron sumatrensis	1211466
Erinacea anthyllis	70292
Erinus alpinus	165304
Eriobotrya japonica	32224
Eriobtrya japonica	
Eriocaulon buergerianum	1387318
Eriocaulon buergerianum KOERN	
Eriocaulon ligulatum	584532
Eriocaulon spp.	
Eriocephalus africanus	99050
Eriocephalus giessii	
Eriocephalus kingesii	
Eriocephalus pauperrimus	
Eriocephalus punctulatus	
Eriocephalus scariosus	
Eriodictyon angustifolium	1241234
Eriodictyon californicum	4132
Eriodictyon glutinosum	
Eriodictyon sessilifolium	79350
Eriodictyon spp.	
Eriodictyon trichocalyx	79351
Eriogonum fasciculatum	429205
Eriogonum nudum	430753
Eriogonum umbellatum	684366
Eriolaena hookeriana	2762111
Eriope blanchetii	986185
Eriope macrostachya	1140013
Eriope salvifolia	
Eriophorum scheuchzeri	395292
Eriophyllum confertiflorum	
Eriophyllum lanatum	149425
Eriophyllum staechadifolium	149426
Eriosema chinense	1540205
Eriosema glomeratum	2708826
Eriosema kraussianum	2730163
Eriosema montanum	2730170
Eriosema nutans	2730174
Eriosema psoraleoides	109226
Eriosema robustum	2730182
Eriosema tuberosum	
Eriostemon apiculatus	
Eriostemon australasius subsp.banskii	
Eriostemon brucei subsp. cinereus	
Eriostemon buxifolia	
Eriostemon buxifolius	
Eriostemon difformis	
Eriostemon rhomboideus	
Eriostemon spicatus	
Eriostemon spp.	
Eriostemon tomentellus	
Eritrichium rupestre	1212516
Erlangea cordifolia	
Erlangea remifolia	
Erodium cicutarium	301481
Erodium sp.	
Erodium spp.	
Erodium stephanianum	337405
Erophaca baetica subsp. baetica	512617
Ertela trifolia	
Ertela trifolia L. Kuntze	
Erthela bahiensis	
Eruca longirostris	
Eruca sativa L.	
Eruca vesicaria subsp. sativa	29727
Erucaria hispanica	308317
Erucastrum gallicum	180538
Erucastrum laevigatum	109154
Erucastrum nasturtiifolium	308294
Erucastrum strigosum	192845
Ervatamia coronaria (Jacq.)	
Ervatamia corymbosa	
Ervatamia divaricata Gouyahua	
Ervatamia heyneana	
Ervatamia lifuana	
Ervatamia obtusiuscula	
Ervatamia officinalis	
Ervatamia orientalis	
Ervatamia pandacaqui	
Ervatamia polyneura	
Ervatamia yunnanensis	
Ervum lens	
Erwinia amylovora	552
Erwinia herbicola A 111	
Erwinia herbicola strain Eho10	
Erwinia herbicola strain Eho13	
Erwinia psidii	69224
Erycibe ellipilimba	
Erycibe expansa	
Erycibe hainanesis	
Erycibe malaccensis	
Erycibe obtusifolia	1603722
Erycibe parvifolia	
Erycibe schimidtii	
Erycibe schmidtii	2315750
Erylus formosus	942164
Erylus goffrilleri	
Erylus nobilis	
Erylus trisphaerus	2760685
Erymanthus goyazensis	
Eryngium campestre	82086
Eryngium foetidum	477864
Eryngium planum	43071
Eryngium potericum	
Eryngium spp.	
Eryngium yuccifolium	90460
Erysimum asperum	115931
Erysimum aureum	1492200
Erysimum capitatum	220481
Erysimum carniolicum	1492206
Erysimum cheiranthoides	330168
Erysimum cheiri	71232
Erysimum chelranthoides	
Erysimum crepidifolium	761865
Erysimum cuspidatum	358672
Erysimum diffusum	913017
Erysimum helveticum	
Erysimum hieraciifolium	155756
Erysimum linifolium	450824
Erysimum ochrolecum	
Erysimum odoratum	1137569
Erysimum perofskianum	374105
Erysimum repandum	369001
Erysimum rhaeticum	761866
Erysimum rupestre	
Erysimum sisymbrioides	369002
Erysimum sylvestre	1370092
Erysiphe necator	52586
Erythoxylum coca	
Erythraea centaurium	
Erythranthe cardinalis	188299
Erythranthe guttata	4155
Erythranthe lewisii	69919
Erythranthe lutea	270988
Erythranthe moschata	270993
Erythrina abussinica	
Erythrina abyssinica	1237573
Erythrina addisoniae	2590682
Erythrina americana	932743
Erythrina arborescens	1495519
Erythrina atitlanensis	1388757
Erythrina barqueroana	
Erythrina berteroana	1471844
Erythrina brevifolia	
Erythrina brucei	1232591
Erythrina burana	2590686
Erythrina burtii	
Erythrina burttii	2590687
Erythrina caffra	3842
Erythrina caribaea	
Erythrina caribbean	
Erythrina chiapasana	2590688
Erythrina cochleata	2590690
Erythrina coralloides	2590693
Erythrina costaricensis	466222
Erythrina crista-galli	49817
Erythrina decora	347909
Erythrina dominguezii	1954590
Erythrina eggersii	2590695
Erythrina eriotriocha	
Erythrina excelsa	2803570
Erythrina falcata	1954591
Erythrina flabelliformis	1853060
Erythrina fusca	556509
Erythrina glauca	
Erythrina glauca Willd.	
Erythrina globocalyx	2590697
Erythrina goldmanii	2590698
Erythrina guatemalensis	2590699
Erythrina herbacea	1620053
Erythrina hypaphorus	
Erythrina latissima	3844
Erythrina lithosperma	
Erythrina livingstoniana	1237574
Erythrina lysistemon	347910
Erythrina macrophylla	2590707
Erythrina melanacantha	2590708
Erythrina mildbraedii	2708827
Erythrina mulungu	
Erythrina oliviae	2590712
Erythrina orientalis	
Erythrina orientalis Murr.	
Erythrina orophila	
Erythrina perrieri	2590714
Erythrina poeppigiana	647292
Erythrina pudica	2590716
Erythrina rubrinervia	2590717
Erythrina sacleuxii	1899109
Erythrina salviiflora	2590718
Erythrina sandwicensis	2590719
Erythrina senegalensis	157649
Erythrina sigmoidea	1977555
Erythrina spp.	
Erythrina standleyana	2590722
Erythrina steyermarkii	2590681
Erythrina stricta	1679267
Erythrina suberosa	1288013
Erythrina suberosa var. glabrescences	
Erythrina subumbrans	1288014
Erythrina sudumbrans	
Erythrina tahitensis	2590723
Erythrina tajumulcensis	2590724
Erythrina tholloniana	
Erythrina variegata	3845
Erythrina variegata Linn.	
Erythrina variegatav	
Erythrina varigata	
Erythrina velutina	1076878
Erythrina veriegata	
Erythrina verna	1954593
Erythrina vogelii	2708828
Erythrina x bidwillii	2590623
Erythrina zeyheri	347911
Erythrobacter longus	1044
Erythrobacter longus OCh 101	
Erythrobacter sp.	1042
Erythrobacter strai OCh 114	
Erythrochiton brasiliensis	1654693
Erythrophleum chlorostachys	887861
Erythrophleum chlorostachyum	
Erythrophleum guineense	1206079
Erythrophleum guineense E.Don.	
Erythrophleum ivorense	53877
Erythrophleum quincense	
Erythrophleum suaveolens	162772
Erythropodium caribaeorum	86550
Erythrostemon gilliesii	191891
Erythrotrichia carnea	35151
Erythroxylon australe	
Erythroxylon coca	
Erythroxylon coco	
Erythroxylon monogynum Roxb.	
Erythroxylon novogranatense	
Erythroxylum argentinum	113285
Erythroxylum cambodianum	1489645
Erythroxylum cataractarum	2303025
Erythroxylum coca	289672
Erythroxylum coca Lam.var.coca	
Erythroxylum cuneatum (Wall.)Kurz	
Erythroxylum cuneifolium	1924170
Erythroxylum dekindtii (Engl.)O.E.Schultz	
Erythroxylum ecarinatum Burck	
Erythroxylum ellipticum R.Br.	
Erythroxylum emarginatum	992695
Erythroxylum hypericifolium Lam.	
Erythroxylum leal-costae	
Erythroxylum lucidum	
Erythroxylum macrocarpum O.E.schulz	
Erythroxylum mamacoca Mart.	
Erythroxylum moonii	
Erythroxylum novogranatense	1862640
Erythroxylum novogranatense (Morris) Hieron var.novogranatense	
Erythroxylum novogranatense var. truxillense	2303048
Erythroxylum passerinum	2589508
Erythroxylum pervillei	2589513
Erythroxylum sideroxyloides	1077894
Erythroxylum spp.	
Erythroxylum ulei	2589546
Erythroxylum ulei o.E.Schulz	
Erythroxylum vacciniifolium	2303062
Erythroxylum zambesiacum	1899187
Erythroxylum zeylanicum O.E.	
Eryus sp.	
Escallonia langleyensis	
Escallonia leucantha	1293979
Escallonia pulverulenta	178796
Escallonia spp.	
Eschenbachia blinii	1408201
Escherichia coli	562
Escherichia coli K-12	83333
Escherichia coli K1	1392869
Escherichia coli KO11FL	595495
Eschscholtzia california	
Eschscholtzia californica	
Eschscholtzia californica Cham	
Eschscholtzia douglasii Walp.	
Eschscholtzia glauca Greene	
Eschscholtzia pulchella	
Eschscholzia californica	3467
Eschscholzia californica subsp. mexicana	404571
Eschscholzia douglasii	
Eschscholzia spp.	
